Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Month;Year
7263;CA-2017-156363;22.10.2017;28.10.2017;Standard Class;ML-17395;Marina Lichtenstein;Corporate;United States;Philadelphia;Pennsylvania;19134;East;TEC-PH-10003988;Technology;Phones;LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite;33;5;40%;-7;okt;2017
7264;CA-2017-156363;22.10.2017;28.10.2017;Standard Class;ML-17395;Marina Lichtenstein;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-EN-10003068;Office Supplies;Envelopes;#6 3/4 Gummed Flap White Envelopes;32;4;20%;11088;okt;2017
7265;CA-2017-122056;13.06.2017;17.06.2017;Standard Class;PG-18895;Paul Gonzalez;Consumer;United States;Springfield;Virginia;22153;South;OFF-AR-10004260;Office Supplies;Art;Boston 1799 Powerhouse Electric Pencil Sharpener;182;7;0%;509208;iyn;2017
7266;US-2014-143721;23.11.2014;26.11.2014;Second Class;DK-12835;Damala Kotsonis;Corporate;United States;Houston;Texas;77095;Central;FUR-CH-10001973;Furniture;Chairs;Office Star Flex Back Scooter Chair with White Frame;155372;2;30%;-355136;noy;2014
7267;CA-2017-122987;16.08.2017;16.08.2017;Same Day;SJ-20215;Sarah Jordon;Consumer;United States;Columbia;Tennessee;38401;South;OFF-BI-10002824;Office Supplies;Binders;Recycled Easel Ring Binders;13428;3;70%;-11;avq;2017
7268;CA-2017-122987;16.08.2017;16.08.2017;Same Day;SJ-20215;Sarah Jordon;Consumer;United States;Columbia;Tennessee;38401;South;OFF-ST-10004950;Office Supplies;Storage;Acco Perma 3000 Stacking Storage Drawers;67136;4;20%;-1;avq;2017
7269;CA-2016-133368;14.01.2016;20.01.2016;Standard Class;AG-10675;Anna Gayman;Consumer;United States;Concord;North Carolina;28027;South;OFF-PA-10004039;Office Supplies;Paper;Xerox 1882;89568;2;20%;324684;yan;2016
7270;CA-2016-133368;14.01.2016;20.01.2016;Standard Class;AG-10675;Anna Gayman;Consumer;United States;Concord;North Carolina;28027;South;FUR-FU-10003374;Furniture;Furnishings;Electrix Fluorescent Magnifier Lamps & Weighted Base;315776;8;20%;315776;yan;2016
7271;CA-2016-123337;16.09.2016;22.09.2016;Standard Class;KD-16495;Keith Dawkins;Corporate;United States;San Jose;California;95123;West;FUR-BO-10001918;Furniture;Bookcases;Sauder Forest Hills Library with Doors, Woodland Oak Finish;273666;2;15%;-128784;sen;2016
7272;CA-2016-123337;16.09.2016;22.09.2016;Standard Class;KD-16495;Keith Dawkins;Corporate;United States;San Jose;California;95123;West;OFF-AP-10002287;Office Supplies;Appliances;Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags;17;4;0%;45448;sen;2016
7273;US-2016-150357;10.10.2016;14.10.2016;Standard Class;EB-13975;Erica Bern;Corporate;United States;Greensboro;North Carolina;27405;South;OFF-SU-10004498;Office Supplies;Supplies;Martin-Yale Premier Letter Opener;20608;2;20%;-43792;okt;2016
7274;US-2016-150357;10.10.2016;14.10.2016;Standard Class;EB-13975;Erica Bern;Corporate;United States;Greensboro;North Carolina;27405;South;OFF-BI-10002557;Office Supplies;Binders;Presstex Flexible Ring Binders;4095;3;70%;-3;okt;2016
7275;CA-2015-144519;13.11.2015;17.11.2015;Standard Class;AW-10930;Arthur Wiediger;Home Office;United States;Helena;Montana;59601;West;TEC-PH-10004908;Technology;Phones;Panasonic KX TS3282W Corded phone;340;5;20%;42495;noy;2015
7276;CA-2015-144519;13.11.2015;17.11.2015;Standard Class;AW-10930;Arthur Wiediger;Home Office;United States;Helena;Montana;59601;West;FUR-FU-10000794;Furniture;Furnishings;Eldon Stackable Tray, Side-Load, Legal, Smoke;64;7;0%;217532;noy;2015
7277;CA-2014-120670;11.02.2014;11.06.2014;Standard Class;JK-16120;Julie Kriz;Home Office;United States;Fort Lauderdale;Florida;33311;South;TEC-AC-10004171;Technology;Accessories;Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset;800;10;20%;239976;fev;2014
7278;CA-2016-157217;19.07.2016;21.07.2016;First Class;TC-21535;Tracy Collins;Home Office;United States;San Francisco;California;94110;West;TEC-PH-10002070;Technology;Phones;Griffin GC36547 PowerJolt SE Lightning Charger;35984;2;20%;4498;iyl;2016
7279;CA-2016-157217;19.07.2016;21.07.2016;First Class;TC-21535;Tracy Collins;Home Office;United States;San Francisco;California;94110;West;TEC-AC-10003095;Technology;Accessories;Logitech G35 7.1-Channel Surround Sound Headset;390;3;0%;1325898;iyl;2016
7280;CA-2016-108224;14.05.2016;14.05.2016;Same Day;TH-21235;Tiffany House;Corporate;United States;Yuma;Arizona;85364;West;TEC-AC-10003832;Technology;Accessories;Imation 16GB Mini TravelDrive USB 2.0 Flash Drive;185528;7;20%;487011;may;2016
7281;CA-2015-162782;21.02.2015;27.02.2015;Standard Class;PW-19240;Pierre Wener;Consumer;United States;Columbia;Maryland;21044;East;OFF-BI-10003527;Office Supplies;Binders;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;2542;2;0%;1271;fev;2015
7282;CA-2017-159282;16.10.2017;21.10.2017;Standard Class;GH-14410;Gary Hansen;Home Office;United States;Yuma;Arizona;85364;West;TEC-MA-10001148;Technology;Machines;Swingline SM12-08 MicroCut Jam Free Shredder;599985;5;70%;-479988;okt;2017
7283;CA-2017-155936;22.06.2017;29.06.2017;Standard Class;JK-15730;Joe Kamberova;Consumer;United States;Chicago;Illinois;60653;Central;OFF-BI-10002432;Office Supplies;Binders;Wilson Jones Standard D-Ring Binders;3036;3;80%;-50094;iyn;2017
7284;CA-2017-169439;09.09.2017;13.09.2017;Standard Class;LC-17140;Logan Currie;Consumer;United States;Cleveland;Ohio;44105;East;OFF-AR-10001374;Office Supplies;Art;BIC Brite Liner Highlighters, Chisel Tip;26;5;20%;3888;sen;2017
7285;CA-2017-169439;09.09.2017;13.09.2017;Standard Class;LC-17140;Logan Currie;Consumer;United States;Cleveland;Ohio;44105;East;FUR-FU-10000723;Furniture;Furnishings;Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting;66112;2;20%;-90904;sen;2017
7286;CA-2017-151183;14.10.2017;19.10.2017;Standard Class;BK-11260;Berenike Kampe;Consumer;United States;San Francisco;California;94110;West;TEC-AC-10003614;Technology;Accessories;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack;46;4;0%;152988;okt;2017
7287;CA-2016-149965;20.06.2016;25.06.2016;Standard Class;BS-11365;Bill Shonely;Corporate;United States;Oklahoma City;Oklahoma;73120;Central;TEC-AC-10004877;Technology;Accessories;Imation 30456 USB Flash Drive 8GB;46271;1;0%;1;iyn;2016
7288;CA-2016-149965;20.06.2016;25.06.2016;Standard Class;BS-11365;Bill Shonely;Corporate;United States;Oklahoma City;Oklahoma;73120;Central;FUR-FU-10004270;Furniture;Furnishings;"Executive Impressions 13"" Clairmont Wall Clock";58;3;0%;236529;iyn;2016
7289;CA-2014-158281;09.02.2014;09.07.2014;Standard Class;AG-10525;Andy Gerbode;Corporate;United States;Houston;Texas;77095;Central;TEC-MA-10002210;Technology;Machines;Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop;560;3;40%;-1212705;fev;2014
7290;CA-2016-153661;30.01.2016;31.01.2016;First Class;SC-20725;Steven Cartwright;Consumer;United States;San Francisco;California;94122;West;OFF-ST-10000675;Office Supplies;Storage;File Shuttle II and Handi-File, Black;305;9;0%;762525;yan;2016
7291;CA-2016-153661;30.01.2016;31.01.2016;First Class;SC-20725;Steven Cartwright;Consumer;United States;San Francisco;California;94122;West;OFF-BI-10004781;Office Supplies;Binders;GBC Wire Binding Strips;50784;2;20%;177744;yan;2016
7292;CA-2016-153661;30.01.2016;31.01.2016;First Class;SC-20725;Steven Cartwright;Consumer;United States;San Francisco;California;94122;West;OFF-LA-10004689;Office Supplies;Labels;Avery 512;46048;9;0%;122247;yan;2016
7293;CA-2017-109183;12.04.2017;12.09.2017;Standard Class;LR-16915;Lena Radford;Consumer;United States;Nashville;Tennessee;37211;South;TEC-MA-10001856;Technology;Machines;Okidata C610n Printer;649;2;50%;-273;apr;2017
7294;CA-2016-113656;23.01.2016;29.01.2016;Standard Class;CB-12415;Christy Brittain;Consumer;United States;Los Angeles;California;90036;West;FUR-FU-10000719;Furniture;Furnishings;DAX Cubicle Frames, 8-1/2 x 11;60;7;0%;215964;yan;2016
7295;CA-2015-148964;26.05.2015;31.05.2015;Standard Class;RD-19900;Ruben Dartt;Consumer;United States;Bellevue;Washington;98006;West;FUR-FU-10003849;Furniture;Furnishings;DAX Metal Frame, Desktop, Stepped-Edge;20;1;0%;78936;may;2015
7296;CA-2014-111899;05.04.2014;05.05.2014;First Class;NC-18340;Nat Carroll;Consumer;United States;Houston;Texas;77036;Central;OFF-AR-10001725;Office Supplies;Art;Boston Home & Office Model 2000 Electric Pencil Sharpeners;38;2;20%;2838;apr;2014
7297;CA-2014-111899;05.04.2014;05.05.2014;First Class;NC-18340;Nat Carroll;Consumer;United States;Houston;Texas;77036;Central;OFF-FA-10000840;Office Supplies;Fasteners;OIC Thumb-Tacks;5472;6;20%;18468;apr;2014
7298;CA-2015-101126;02.10.2015;14.02.2015;Second Class;NB-18655;Nona Balk;Corporate;United States;Philadelphia;Pennsylvania;19143;East;OFF-ST-10000943;Office Supplies;Storage;Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black;77;5;20%;7724;okt;2015
7299;CA-2014-163468;18.11.2014;21.11.2014;First Class;JK-15730;Joe Kamberova;Consumer;United States;Des Plaines;Illinois;60016;Central;FUR-TA-10002533;Furniture;Tables;BPI Conference Tables;292;4;50%;-175;noy;2014
7300;CA-2014-163468;18.11.2014;21.11.2014;First Class;JK-15730;Joe Kamberova;Consumer;United States;Des Plaines;Illinois;60016;Central;FUR-FU-10001546;Furniture;Furnishings;Dana Swing-Arm Lamps;8544;2;60%;-7476;noy;2014
7301;CA-2014-163468;18.11.2014;21.11.2014;First Class;JK-15730;Joe Kamberova;Consumer;United States;Des Plaines;Illinois;60016;Central;FUR-BO-10003546;Furniture;Bookcases;Hon 4-Shelf Metal Bookcases;424116;6;30%;-30294;noy;2014
7302;CA-2014-163468;18.11.2014;21.11.2014;First Class;JK-15730;Joe Kamberova;Consumer;United States;Des Plaines;Illinois;60016;Central;OFF-BI-10004728;Office Supplies;Binders;Wilson Jones Turn Tabs Binder Tool for Ring Binders;2892;3;80%;-49164;noy;2014
7303;CA-2014-163468;18.11.2014;21.11.2014;First Class;JK-15730;Joe Kamberova;Consumer;United States;Des Plaines;Illinois;60016;Central;OFF-ST-10000025;Office Supplies;Storage;Fellowes Stor/Drawer Steel Plus Storage Drawers;382;5;20%;-66801;noy;2014
7304;US-2017-117450;09.04.2017;09.08.2017;Standard Class;DO-13645;Doug O'Connell;Consumer;United States;Boynton Beach;Florida;33437;South;FUR-CH-10003817;Furniture;Chairs;Global Value Steno Chair, Gray;97184;2;20%;6074;apr;2017
7305;US-2017-117450;09.04.2017;09.08.2017;Standard Class;DO-13645;Doug O'Connell;Consumer;United States;Boynton Beach;Florida;33437;South;OFF-PA-10000289;Office Supplies;Paper;Xerox 213;10368;2;20%;36288;apr;2017
7306;CA-2014-137274;29.03.2014;04.02.2014;Standard Class;MG-18145;Mike Gockenbach;Consumer;United States;Plano;Texas;75023;Central;FUR-TA-10001889;Furniture;Tables;Bush Advantage Collection Racetrack Conference Table;890841;3;30%;-1527156;mar;2014
7307;CA-2016-144092;11.05.2016;11.07.2016;Second Class;LH-17155;Logan Haushalter;Consumer;United States;San Jose;California;95123;West;TEC-AC-10002305;Technology;Accessories;KeyTronic E03601U1 - Keyboard - Beige;72;4;0%;35400;may;2016
7308;CA-2016-144092;11.05.2016;11.07.2016;Second Class;LH-17155;Logan Haushalter;Consumer;United States;San Jose;California;95123;West;FUR-CH-10004875;Furniture;Chairs;Harbour Creations 67200 Series Stacking Chairs;113888;2;20%;99652;may;2016
7309;CA-2016-144092;11.05.2016;11.07.2016;Second Class;LH-17155;Logan Haushalter;Consumer;United States;San Jose;California;95123;West;OFF-EN-10001434;Office Supplies;Envelopes;Strathmore #10 Envelopes, Ultimate White;158;3;0%;774837;may;2016
7310;CA-2017-112172;06.10.2017;14.06.2017;Second Class;MM-18280;Muhammed MacIntyre;Corporate;United States;New York City;New York;10024;East;OFF-FA-10004395;Office Supplies;Fasteners;Plymouth Boxed Rubber Bands by Plymouth;14;3;0%;1;okt;2017
7311;CA-2015-121699;08.10.2015;14.08.2015;Standard Class;BD-11320;Bill Donatelli;Consumer;United States;Detroit;Michigan;48227;Central;OFF-BI-10004632;Office Supplies;Binders;GBC Binding covers;65;5;0%;291375;okt;2015
7312;CA-2015-162761;10.09.2015;13.10.2015;Standard Class;SC-20575;Sonia Cooley;Consumer;United States;Miami;Florida;33178;South;OFF-BI-10000145;Office Supplies;Binders;Zipper Ring Binder Pockets;1872;2;70%;-13104;sen;2015
7313;CA-2015-162761;10.09.2015;13.10.2015;Standard Class;SC-20575;Sonia Cooley;Consumer;United States;Miami;Florida;33178;South;OFF-BI-10002498;Office Supplies;Binders;Clear Mylar Reinforcing Strips;11214;2;70%;-85974;sen;2015
7314;CA-2015-162761;10.09.2015;13.10.2015;Standard Class;SC-20575;Sonia Cooley;Consumer;United States;Miami;Florida;33178;South;OFF-AR-10001761;Office Supplies;Art;Avery Hi-Liter Smear-Safe Highlighters;37376;8;20%;74752;sen;2015
7315;CA-2016-121377;28.05.2016;06.02.2016;Standard Class;TN-21040;Tanja Norvell;Home Office;United States;Park Ridge;Illinois;60068;Central;TEC-PH-10001817;Technology;Phones;Wilson Electronics DB Pro Signal Booster;286;1;20%;46198;may;2016
7316;CA-2017-115322;05.11.2017;16.05.2017;Second Class;ZC-21910;Zuschuss Carroll;Consumer;United States;New York City;New York;10024;East;OFF-AR-10004456;Office Supplies;Art;Panasonic KP-4ABK Battery-Operated Pencil Sharpener;44;3;0%;127368;noy;2017
7317;CA-2016-132066;16.10.2016;20.10.2016;Standard Class;NB-18655;Nona Balk;Corporate;United States;New York City;New York;10011;East;FUR-TA-10001539;Furniture;Tables;Chromcraft Rectangular Conference Tables;142182;1;40%;-379152;okt;2016
7318;CA-2017-158120;17.11.2017;21.11.2017;Standard Class;KH-16330;Katharine Harms;Corporate;United States;Hillsboro;Oregon;97123;West;OFF-PA-10003205;Office Supplies;Paper;Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper;19608;3;20%;66177;noy;2017
7319;CA-2017-158120;17.11.2017;21.11.2017;Standard Class;KH-16330;Katharine Harms;Corporate;United States;Hillsboro;Oregon;97123;West;OFF-BI-10002813;Office Supplies;Binders;Avery Reinforcements for Hole-Punch Pages;4158;7;70%;-3465;noy;2017
7320;CA-2017-100097;26.11.2017;29.11.2017;Second Class;MN-17935;Michael Nguyen;Consumer;United States;New York City;New York;10009;East;TEC-PH-10002310;Technology;Phones;Plantronics Calisto P620-M USB Wireless Speakerphone System;980;5;0%;2645865;noy;2017
7321;CA-2017-100097;26.11.2017;29.11.2017;Second Class;MN-17935;Michael Nguyen;Consumer;United States;New York City;New York;10009;East;FUR-FU-10003623;Furniture;Furnishings;DataProducts Ampli Magnifier Task Lamp, Black,;135;5;0%;37884;noy;2017
7322;CA-2017-167626;09.03.2017;09.07.2017;Standard Class;MY-18295;Muhammed Yedwab;Corporate;United States;Chicago;Illinois;60623;Central;OFF-PA-10003424;Office Supplies;Paper;"""While you Were Out"" Message Book, One Form per Page";8904;3;20%;3339;mar;2017
7323;CA-2017-167626;09.03.2017;09.07.2017;Standard Class;MY-18295;Muhammed Yedwab;Corporate;United States;Chicago;Illinois;60623;Central;TEC-AC-10004353;Technology;Accessories;Hypercom P1300 Pinpad;101;2;20%;21;mar;2017
7324;US-2017-126053;12.05.2017;12.08.2017;First Class;CS-11950;Carlos Soltero;Consumer;United States;New York City;New York;10024;East;FUR-FU-10001934;Furniture;Furnishings;Magnifier Swing Arm Lamp;42;2;0%;109096;may;2017
7325;US-2017-126053;12.05.2017;12.08.2017;First Class;CS-11950;Carlos Soltero;Consumer;United States;New York City;New York;10024;East;OFF-LA-10003766;Office Supplies;Labels;Self-Adhesive Removable Labels;16681;3;0%;4536;may;2017
7326;US-2017-128447;11.10.2017;17.11.2017;Standard Class;MC-17845;Michael Chen;Consumer;United States;Pasco;Washington;99301;West;OFF-AP-10004540;Office Supplies;Appliances;Eureka The Boss Lite 10-Amp Upright Vacuum, Blue;401;5;0%;112224;okt;2017
7327;US-2017-128447;11.10.2017;17.11.2017;Standard Class;MC-17845;Michael Chen;Consumer;United States;Pasco;Washington;99301;West;OFF-BI-10001543;Office Supplies;Binders;GBC VeloBinder Manual Binding System;28792;1;20%;100772;okt;2017
7328;US-2014-131275;18.03.2014;24.03.2014;Standard Class;SC-20050;Sample Company A;Home Office;United States;Burbank;California;91505;West;FUR-FU-10004597;Furniture;Furnishings;Eldon Cleatmat Chair Mats for Medium Pile Carpets;111;2;0%;14;mar;2014
7329;US-2014-131275;18.03.2014;24.03.2014;Standard Class;SC-20050;Sample Company A;Home Office;United States;Burbank;California;91505;West;TEC-MA-10001148;Technology;Machines;Swingline SM12-08 MicroCut Jam Free Shredder;1279968;4;20%;4159896;mar;2014
7330;US-2014-131275;18.03.2014;24.03.2014;Standard Class;SC-20050;Sample Company A;Home Office;United States;Burbank;California;91505;West;OFF-ST-10000078;Office Supplies;Storage;Tennsco 6- and 18-Compartment Lockers;1856;7;0%;3341142;mar;2014
7331;CA-2016-149349;11.12.2016;13.11.2016;First Class;SP-20650;Stephanie Phelps;Corporate;United States;Chicago;Illinois;60623;Central;FUR-FU-10001037;Furniture;Furnishings;DAX Charcoal/Nickel-Tone Document Frame, 5 x 7;22752;6;60%;-8532;dek;2016
7332;CA-2017-115119;26.10.2017;30.10.2017;Standard Class;SC-20440;Shaun Chance;Corporate;United States;Lancaster;Pennsylvania;17602;East;TEC-PH-10001433;Technology;Phones;Cisco Small Business SPA 502G VoIP phone;61542;1;40%;-133341;okt;2017
7333;CA-2017-115119;26.10.2017;30.10.2017;Standard Class;SC-20440;Shaun Chance;Corporate;United States;Lancaster;Pennsylvania;17602;East;OFF-BI-10003007;Office Supplies;Binders;"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""";81438;7;70%;-651504;okt;2017
7334;CA-2015-125563;04.11.2015;17.04.2015;Standard Class;PR-18880;Patrick Ryan;Consumer;United States;Tampa;Florida;33614;South;FUR-FU-10001290;Furniture;Furnishings;Executive Impressions Supervisor Wall Clock;67;2;20%;10104;noy;2015
7335;CA-2015-125563;04.11.2015;17.04.2015;Standard Class;PR-18880;Patrick Ryan;Consumer;United States;Tampa;Florida;33614;South;FUR-FU-10000087;Furniture;Furnishings;"Executive Impressions 14"" Two-Color Numerals Wall Clock";54528;3;20%;143136;noy;2015
7336;CA-2015-113152;25.12.2015;30.12.2015;Standard Class;JK-15625;Jim Karlsson;Consumer;United States;New York City;New York;10024;East;TEC-AC-10002049;Technology;Accessories;Plantronics Savi W720 Multi-Device Wireless Headset System;844;2;0%;371316;dek;2015
7337;CA-2015-113152;25.12.2015;30.12.2015;Standard Class;JK-15625;Jim Karlsson;Consumer;United States;New York City;New York;10024;East;FUR-BO-10002613;Furniture;Bookcases;Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors;449568;2;20%;56196;dek;2015
7338;CA-2017-165155;21.09.2017;23.09.2017;First Class;BM-11575;Brendan Murry;Corporate;United States;Los Angeles;California;90045;West;OFF-ST-10004950;Office Supplies;Storage;Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost;16;1;0%;38775;sen;2017
7339;CA-2014-163412;20.12.2014;23.12.2014;Second Class;SM-20950;Suzanne McNair;Corporate;United States;New York City;New York;10035;East;FUR-CH-10004875;Furniture;Chairs;Harbour Creations 67200 Series Stacking Chairs;192186;3;10%;363018;dek;2014
7340;CA-2015-159590;18.07.2015;21.07.2015;First Class;KC-16255;Karen Carlisle;Corporate;United States;New York City;New York;10009;East;OFF-AR-10003190;Office Supplies;Art;Newell 32;27881;2;0%;16128;iyl;2015
7341;CA-2014-116190;26.07.2014;08.01.2014;Standard Class;SG-20470;Sheri Gordon;Consumer;United States;Atlanta;Georgia;30318;South;FUR-CH-10000553;Furniture;Chairs;Metal Folding Chairs, Beige, 4/Carton;68;2;0%;183276;iyl;2014
7342;CA-2014-116190;26.07.2014;08.01.2014;Standard Class;SG-20470;Sheri Gordon;Consumer;United States;Atlanta;Georgia;30318;South;OFF-LA-10002762;Office Supplies;Labels;Avery 485;163;13;0%;765583;iyl;2014
7343;CA-2014-116190;26.07.2014;08.01.2014;Standard Class;SG-20470;Sheri Gordon;Consumer;United States;Atlanta;Georgia;30318;South;FUR-FU-10000719;Furniture;Furnishings;DAX Cubicle Frames, 8-1/2 x 11;26;3;0%;92556;iyl;2014
7344;CA-2014-168473;26.12.2014;01.01.2015;Standard Class;TB-21520;Tracy Blumstein;Consumer;United States;New York City;New York;10009;East;OFF-ST-10000563;Office Supplies;Storage;Fellowes Bankers Box Stor/Drawer Steel Plus;192;6;0%;19188;dek;2014
7345;CA-2017-168389;12.11.2017;17.12.2017;Standard Class;DV-13045;Darrin Van Huff;Corporate;United States;Jacksonville;Florida;32216;South;FUR-TA-10004289;Furniture;Tables;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;721875;6;45%;-420;noy;2017
7346;CA-2017-168389;12.11.2017;17.12.2017;Standard Class;DV-13045;Darrin Van Huff;Corporate;United States;Jacksonville;Florida;32216;South;TEC-PH-10003555;Technology;Phones;Motorola HK250 Universal Bluetooth Headset;73568;4;20%;-165528;noy;2017
7347;CA-2017-168389;12.11.2017;17.12.2017;Standard Class;DV-13045;Darrin Van Huff;Corporate;United States;Jacksonville;Florida;32216;South;OFF-AR-10001958;Office Supplies;Art;Stanley Bostitch Contemporary Electric Pencil Sharpeners;13584;1;20%;13584;noy;2017
7348;CA-2017-168389;12.11.2017;17.12.2017;Standard Class;DV-13045;Darrin Van Huff;Corporate;United States;Jacksonville;Florida;32216;South;FUR-CH-10000225;Furniture;Chairs;Global Geo Office Task Chair, Gray;64784;1;20%;-12147;noy;2017
7349;CA-2014-130421;03.03.2014;03.07.2014;Standard Class;SC-20020;Sam Craven;Consumer;United States;Houston;Texas;77095;Central;OFF-AP-10002534;Office Supplies;Appliances;3.6 Cubic Foot Counter Height Office Refrigerator;176772;3;80%;-4596072;mar;2014
7350;CA-2017-142125;21.10.2017;27.10.2017;Standard Class;JB-15400;Jennifer Braxton;Corporate;United States;Milwaukee;Wisconsin;53209;Central;OFF-BI-10000301;Office Supplies;Binders;GBC Instant Report Kit;39;6;0%;19;okt;2017
7351;CA-2017-142125;21.10.2017;27.10.2017;Standard Class;JB-15400;Jennifer Braxton;Corporate;United States;Milwaukee;Wisconsin;53209;Central;OFF-BI-10003460;Office Supplies;Binders;Acco 3-Hole Punch;46286;5;0%;10512;okt;2017
7352;CA-2017-141138;11.10.2017;16.11.2017;Standard Class;GH-14425;Gary Hwang;Consumer;United States;Modesto;California;95351;West;TEC-AC-10001772;Technology;Accessories;Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive;112;7;0%;435981;okt;2017
7353;CA-2017-152135;16.03.2017;18.03.2017;Second Class;MG-17650;Matthew Grinstein;Home Office;United States;Lakewood;Ohio;44107;East;TEC-PH-10003505;Technology;Phones;Geemarc AmpliPOWER60;445;8;40%;-81664;mar;2017
7354;CA-2016-151974;22.09.2016;29.09.2016;Standard Class;RD-19660;Robert Dilbeck;Home Office;United States;Philadelphia;Pennsylvania;19134;East;OFF-LA-10004484;Office Supplies;Labels;Avery 476;17;5;20%;5369;sen;2016
7355;CA-2017-154102;02.06.2017;13.02.2017;Standard Class;SN-20560;Skye Norling;Home Office;United States;San Francisco;California;94109;West;OFF-PA-10001593;Office Supplies;Paper;Xerox 1947;46294;5;0%;13455;iyn;2017
7356;CA-2015-139780;31.12.2015;01.02.2016;Second Class;AH-10690;Anna Häberlin;Corporate;United States;Detroit;Michigan;48205;Central;OFF-BI-10004139;Office Supplies;Binders;Fellowes Presentation Covers for Comb Binding Machines;116;8;0%;52;dek;2015
7357;CA-2016-114748;10.09.2016;14.10.2016;Standard Class;MZ-17335;Maria Zettner;Home Office;United States;Phoenix;Arizona;85023;West;OFF-AR-10001315;Office Supplies;Art;Newell 310;1408;1;20%;0;sen;2016
7358;CA-2016-114748;10.09.2016;14.10.2016;Standard Class;MZ-17335;Maria Zettner;Home Office;United States;Phoenix;Arizona;85023;West;FUR-FU-10001488;Furniture;Furnishings;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";169568;2;20%;0;sen;2016
7359;US-2014-115189;30.12.2014;01.03.2015;Second Class;AR-10345;Alex Russell;Corporate;United States;Philadelphia;Pennsylvania;19143;East;TEC-PH-10002170;Technology;Phones;ClearSounds CSC500 Amplified Spirit Phone Corded phone;251964;6;40%;-503928;dek;2014
7360;US-2014-115189;30.12.2014;01.03.2015;Second Class;AR-10345;Alex Russell;Corporate;United States;Philadelphia;Pennsylvania;19143;East;FUR-TA-10004575;Furniture;Tables;Hon 5100 Series Wood Tables;523764;3;40%;-1920468;dek;2014
7361;CA-2016-163594;04.12.2016;14.04.2016;First Class;JF-15295;Jason Fortune-;Consumer;United States;Los Angeles;California;90036;West;OFF-PA-10000809;Office Supplies;Paper;Xerox 206;19;3;0%;93312;dek;2016
7362;CA-2016-163594;04.12.2016;14.04.2016;First Class;JF-15295;Jason Fortune-;Consumer;United States;Los Angeles;California;90036;West;FUR-CH-10000225;Furniture;Chairs;Global Geo Office Task Chair, Gray;194352;3;20%;-36441;dek;2016
7363;CA-2016-163594;04.12.2016;14.04.2016;First Class;JF-15295;Jason Fortune-;Consumer;United States;Los Angeles;California;90036;West;OFF-BI-10003707;Office Supplies;Binders;Aluminum Screw Posts;36624;3;20%;13734;dek;2016
7364;CA-2016-127243;28.11.2016;12.04.2016;Standard Class;DS-13180;David Smith;Corporate;United States;Philadelphia;Pennsylvania;19140;East;TEC-PH-10004539;Technology;Phones;Wireless Extenders zBoost YX545 SOHO Signal Booster;340182;3;40%;-737061;noy;2016
7365;CA-2016-127243;28.11.2016;12.04.2016;Standard Class;DS-13180;David Smith;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-FA-10004076;Office Supplies;Fasteners;Translucent Push Pins by OIC;12672;8;20%;26928;noy;2016
7366;CA-2016-127243;28.11.2016;12.04.2016;Standard Class;DS-13180;David Smith;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-BI-10003166;Office Supplies;Binders;GBC Plasticlear Binding Covers;6888;2;70%;-50512;noy;2016
7367;CA-2016-127243;28.11.2016;12.04.2016;Standard Class;DS-13180;David Smith;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-ST-10002301;Office Supplies;Storage;Tennsco Commercial Shelving;32544;2;20%;-77292;noy;2016
7368;CA-2016-127243;28.11.2016;12.04.2016;Standard Class;DS-13180;David Smith;Corporate;United States;Philadelphia;Pennsylvania;19140;East;FUR-CH-10002647;Furniture;Chairs;Situations Contoured Folding Chairs, 4/Set;347802;7;30%;-24843;noy;2016
7369;CA-2017-161851;15.04.2017;17.04.2017;First Class;BP-11095;Bart Pistole;Corporate;United States;Miami;Florida;33180;South;OFF-BI-10004654;Office Supplies;Binders;VariCap6 Expandable Binder;16;3;70%;-11937;apr;2017
